,TotalSentimentScore,Vaccine,Death,Shut,Spread,Death_Count_Day,Positive_Count_Day,AvgTravel,Price
0,1.8890471379489098,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.1119084193728668
1,-0.6896461159015921,-0.3841809187383408,-0.690860496060966,-0.8264455136481773,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.3253151971572485
2,-0.6215650846745412,-0.8806899193682359,-0.690860496060966,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.4733234837117184
3,0.8138394608673103,-0.8806899193682359,-1.099166811710481,-0.5077429182090708,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.373504353849751
4,0.6849629727971233,-0.6324354190532884,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.378667219862882
5,-2.116943699283768,-0.8806899193682359,-1.3033199695352382,-0.8264455136481773,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.3812486528694476
6,-1.9896799202590727,-0.6324354190532884,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.382539369372732
7,0.20376799444860766,-0.8806899193682359,-0.8950136538857234,-1.145148109087284,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.3838300858760135
8,-1.3381104069880092,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.2151696787499455
9,0.4567614595125844,-0.8806899193682359,-1.099166811710481,-1.145148109087284,-0.3225057501921377,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.2220539377801685
10,-1.701846414531043,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.146329058004916
11,0.37311412584818027,-0.13592641842339329,-1.099166811710481,-0.8264455136481773,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,2.9346426884590135
12,0.8689265447259092,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,2.8287995036860623
13,-2.3811708888754914,-0.6324354190532884,-1.099166811710481,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,2.7229563189131123
