,TotalSentimentScore,Vaccine,Death,Shut,Spread,Death_Count_Day,Positive_Count_Day,AvgTravel,Price
0,1.8890471379489098,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.8215187412156393
1,-0.6896461159015921,-0.3841809187383408,-0.690860496060966,-0.8264455136481773,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.9699503464734605
2,-0.6215650846745412,-0.8806899193682359,-0.690860496060966,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.8804202503371776
3,0.8138394608673103,-0.8806899193682359,-1.099166811710481,-0.5077429182090708,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.670731021667013
4,0.6849629727971233,-0.6324354190532884,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.6035831125276636
5,-2.116943699283768,-0.8806899193682359,-1.3033199695352382,-0.8264455136481773,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.570009157957986
6,-1.9896799202590727,-0.6324354190532884,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.55322218067315
7,0.20376799444860766,-0.8806899193682359,-0.8950136538857234,-1.145148109087284,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.536435203388311
8,-1.3381104069880092,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-0.7098071762219651,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.465753572195605
9,0.4567614595125844,-0.8806899193682359,-1.099166811710481,-1.145148109087284,-0.3225057501921377,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.508162730664371
10,-1.701846414531043,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.3455944396617254
11,0.37311412584818027,-0.13592641842339329,-1.099166811710481,-0.8264455136481773,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,3.0664014122528336
12,0.8689265447259092,-0.8806899193682359,-1.3033199695352382,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,2.926804898548386
13,-2.3811708888754914,-0.6324354190532884,-1.099166811710481,-1.145148109087284,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,2.7872083848439386
14,0.7699967173690446,-0.8806899193682359,-1.3033199695352382,-0.8264455136481773,-1.0971086022517926,-1.4496926919978614,-1.1517472576830161,-2.124365391325622,2.2382463378065167
15,-0.5822716251109255,-0.6324354190532884,-0.8950136538857234,-1.145148109087284,-0.7098071762219651,-1.4496653783762463,-1.1517472576830161,-2.124365391325622,2.04740512469708
16,1.2909364473663325,-0.3841809187383408,-1.3033199695352382,-0.8264455136481773,0.0647956758376898,-1.4496653783762463,-1.1517472576830161,-2.124365391325622,1.6445190180095264
17,0.411659428650257,-0.3841809187383408,-1.099166811710481,-0.8264455136481773,-0.7098071762219651,-1.449638064754631,-1.1517472576830161,-2.124365391325622,1.279329391826278
18,-1.1576671825757356,-0.8806899193682359,0.5340584508875783,-1.145148109087284,-0.7098071762219651,-1.4496244079438234,-1.1517407884065671,-2.124365391325622,1.2569469801379192
19,-0.45546383606295393,-0.8806899193682359,-1.3033199695352382,-0.8264455136481773,-0.3225057501921377,-1.4495834375114007,-1.1517292874706582,-0.0635350702909568,1.2457557742937408
20,-0.959955013610106,-0.3841809187383408,-1.099166811710481,-0.5077429182090708,0.0647956758376898,-1.4495424670789778,-1.151713473683783,-0.0635350702909568,1.2345645684495612
21,-0.8869375220654745,-0.8806899193682359,-0.690860496060966,-1.145148109087284,-0.3225057501921377,-1.4495014966465551,-1.1516951440671779,-0.0635350702909568,0.996602417672605
22,-1.743262647952348,-0.6324354190532884,-0.48670733823620865,-0.5077429182090708,-0.7098071762219651,-1.44947418302494,-1.1516469838980583,-0.0635350702909568,1.1568145943844454
